"listing_id","title","brand","condition","year","price_million_vnd","location","origin","color","fuel","engine_litre","transmission","seats","mileage_km","source_url"
"6955345","Toyota Vios E CVT - 2026","Toyota","mới","2026","426","TP HCM","lắp ráp trong nước","trắng","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6955310","Porsche 718 Boxster 2.0 AT - 2017","Porsche","cũ","2017","2990","TP HCM","nhập khẩu","đỏ","xăng","2","tự động","2","43000","https://bonbanh.com/oto/generic"
"6955269","Ford Ranger Wildtrak 2.0L 4x4 AT - 2022","Ford","cũ","2022","635","Ninh Bình","lắp ráp trong nước","trắng","dầu","2","tự động","5","92000","https://bonbanh.com/oto/generic"
"6955263","Ford Ranger Wildtrak 3.2L 4x4 AT - 2015","Ford","cũ","2015","360","Ninh Bình","nhập khẩu","đỏ","dầu","3.2","tự động","5","160000","https://bonbanh.com/oto/generic"
"6955253","Kia Sorento Signature 2.5 AT AWD - 2022","Kia","cũ","2022","845","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","6","60000","https://bonbanh.com/oto/generic"
"6955231","Porsche Macan 2.0 - 2017","Porsche","cũ","2017","1590","Hà Nội","nhập khẩu","trắng","xăng","2","tự động","5","80000","https://bonbanh.com/oto/generic"
"6955228","Lexus RX 300 - 2021","Lexus","cũ","2021","2480","Hà Nội","nhập khẩu","trắng","xăng","2","tự động","5","62000","https://bonbanh.com/oto/generic"
"6955222","Toyota Land Cruiser VX 4.6 V8 - 2016","Toyota","cũ","2016","2990","Hà Nội","nhập khẩu","đen","xăng","4.6","tự động","8","90000","https://bonbanh.com/oto/generic"
"6955218","Mazda 3 1.5L Deluxe - 2025","Mazda","cũ","2025","550","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5","10000","https://bonbanh.com/oto/generic"
"6955215","Mazda 3 1.5L Luxury - 2021","Mazda","cũ","2021","489","Bình Dương","lắp ráp trong nước","đỏ","xăng","1.5","tự động","5","26000","https://bonbanh.com/oto/generic"
"6955212","Toyota Land Cruiser VX 4.6 V8 - 2014","Toyota","cũ","2014","1690","Hà Nội","nhập khẩu","đen","xăng","4.6","tự động","8","170000","https://bonbanh.com/oto/generic"
"6955209","Hyundai SantaFe Calligraphy 2.5L Turbo HTRAC - 2024","Hyundai","cũ","2024","1100","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","6","30000","https://bonbanh.com/oto/generic"
"6955207","Hyundai SantaFe Cao cấp 2.5L HTRAC - 2022","Hyundai","cũ","2022","955","Hà Nội","lắp ráp trong nước","đen","xăng","2.5","tự động","7","55000","https://bonbanh.com/oto/generic"
"6955201","Hyundai SantaFe Premium 2.4L HTRAC - 2020","Hyundai","cũ","2020","809","Hà Nội","lắp ráp trong nước","đen","xăng","2.4","tự động","7","41000","https://bonbanh.com/oto/generic"
"6955197","Lexus GX 460 - 2009","Lexus","cũ","2009","1150","Hà Nội","nhập khẩu","cát","xăng","4.6","tự động","7","193000","https://bonbanh.com/oto/generic"
"6955194","Hyundai SantaFe Cao cấp 2.2L HTRAC - 2023","Hyundai","cũ","2023","1090","Hà Nội","lắp ráp trong nước","đen","dầu","2.2","tự động","7","52000","https://bonbanh.com/oto/generic"
"6955181","Mitsubishi Zinger GLS 2.4 MT - 2009","Mitsubishi","cũ","2009","170","Tây Ninh","lắp ráp trong nước","vàng","xăng","2.4","tay","8",,"https://bonbanh.com/oto/generic"
"6955140","BMW 7 Series 730Li - 2018","BMW","cũ","2018","1399","TP HCM","nhập khẩu","trắng","xăng","2","tự động","5","48000","https://bonbanh.com/oto/generic"
"6955137","Mercedes Benz GLK Class 280 4Matic - 2009","Mercedes","cũ","2009","239","TP HCM","nhập khẩu","xám","xăng","3","tự động","5","100000","https://bonbanh.com/oto/generic"
"6955123","Porsche Macan 2.0 - 2014","Porsche","cũ","2014","949","TP HCM","nhập khẩu","xanh","xăng","2","tự động","5","64000","https://bonbanh.com/oto/generic"
"6955078","Toyota Innova Cross 2.0V CVT - 2026","Toyota","cũ","2026","815","TP HCM","nhập khẩu","trắng","xăng","2","tự động","8","18000","https://bonbanh.com/oto/generic"
"6954981","BMW X7 xDrive40i - 2024","BMW","cũ","2024","4500","TP HCM","nhập khẩu","xanh","xăng","3","tự động","7","11000","https://bonbanh.com/oto/generic"
"6954827","VinFast VF5 Plus - 2025","VinFast","cũ","2025","348","TP HCM","lắp ráp trong nước","trắng","điện",,"tự động","5","90000","https://bonbanh.com/oto/generic"
"6954818","VinFast Nerio Green AT - 2025","VinFast","cũ","2025","456","TP HCM","lắp ráp trong nước","đen","điện",,"tự động","5","46000","https://bonbanh.com/oto/generic"
"6954813","VinFast VF5 Plus - 2024","VinFast","cũ","2024","328","TP HCM","lắp ráp trong nước","đỏ","điện",,"tự động","5","100000","https://bonbanh.com/oto/generic"
"6954798","BMW Z4 sDrive30i M Sport - 2020","BMW","cũ","2020","1779","TP HCM","nhập khẩu","trắng","xăng","2","tự động","2","48000","https://bonbanh.com/oto/generic"
"6954789","Mazda CX5 2.5 Signature Premium 2WD - 2020","Mazda","cũ","2020","589","Hà Nội","lắp ráp trong nước","đỏ","xăng","2.5","tự động","5","79000","https://bonbanh.com/oto/generic"
"6954777","Toyota Avanza Premio 1.5 AT - 2022","Toyota","cũ","2022","370","Thừa Thiên Huế","lắp ráp trong nước","bạc","xăng","1.5","tự động","7",,"https://bonbanh.com/oto/generic"
"6954735","Toyota Fortuner Legender 2.4L 4x2 AT - 2022","Toyota","cũ","2022","975","Đăk Lăk","lắp ráp trong nước","bạc","dầu","2.4","tự động","7","26000","https://bonbanh.com/oto/generic"
"6954672","Chevrolet Colorado High Country 2.5L 4x4 AT - 2018","Chevrolet","cũ","2018","435","Đăk Lăk","nhập khẩu","đỏ","dầu","2.5","tự động","5","77000","https://bonbanh.com/oto/chevrolet"
"6954669","Ford Ranger Wildtrak 2.0L 4x4 AT - 2022","Ford","cũ","2022","695","Gia Lai","lắp ráp trong nước","cam","dầu","2","tự động","5",,"https://bonbanh.com/oto/generic"
"6954643","Toyota Veloz Cross Top 1.5 CVT - 2024","Toyota","cũ","2024","525","Gia Lai","lắp ráp trong nước","trắng","xăng","1.5","tự động","7","45000","https://bonbanh.com/oto/generic"
"6954588","LandRover Range Rover Sport HSE - 2016","LandRover","cũ","2016","1400","Hà Nội","nhập khẩu","trắng","xăng","3","tự động","5","65000","https://bonbanh.com/oto/generic"
"6954504","Ford Everest 2.5L 4x2 MT - 2013","Ford","cũ","2013","280","Hà Giang","lắp ráp trong nước","trắng","dầu","2.5","tay","7","200000","https://bonbanh.com/oto/generic"
"6954475","Kia Sorento 2.4 GAT Deluxe - 2020","Kia","cũ","2020","468","TP HCM","lắp ráp trong nước","trắng","xăng","2.4","tự động","7","66000","https://bonbanh.com/oto/generic"
"6954407","Mazda 6 2.0 AT - 2015","Mazda","cũ","2015","359","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","120000","https://bonbanh.com/oto/generic"
"6954403","Ford Everest Limited 2.5L 4x2 AT - 2009","Ford","cũ","2009","220","Hà Giang","lắp ráp trong nước","đen","dầu","2.5","tự động","7","220000","https://bonbanh.com/oto/generic"
"6954394","Hyundai Kona Đặc Biệt 2.0 AT - 2021","Hyundai","cũ","2021","455","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","5","60000","https://bonbanh.com/oto/generic"
"6954382","Toyota Camry 2.5Q - 2013","Toyota","cũ","2013","408","Thái Nguyên","lắp ráp trong nước","đen",,,"tự động","5","159600","https://bonbanh.com/oto/generic"
"6954363","VinFast VF9 Plus 7S - 2024","VinFast","cũ","2024","1160","Hà Nội","lắp ráp trong nước","xanh","điện",,"tự động","7","19000","https://bonbanh.com/oto/generic"
"6954302","Hyundai SantaFe Cao cấp 2.5L HTRAC - 2024","Hyundai","cũ","2024","1135","Hà Nội","lắp ráp trong nước","trắng","xăng","2.5","tự động","7","19000","https://bonbanh.com/oto/generic"
"6954266","Toyota Prado LC250 2.4L - 2025","Toyota","cũ","2025","3498","TP HCM","nhập khẩu","trắng","xăng","2.4","tự động","7","5000","https://bonbanh.com/oto/generic"
"6954222","Toyota Yaris 1.5 AT - 2011","Toyota","cũ","2011","235","Hà Nội","nhập khẩu","đỏ","xăng","1.5","tự động","5","110000","https://bonbanh.com/oto/generic"
"6954132","Mercedes Benz GLS 450 4Matic - 2021","Mercedes","cũ","2021","3489","Hà Nội","nhập khẩu","đen","xăng","3","tự động","7","35900","https://bonbanh.com/oto/generic"
"6954077","Mercedes Benz GLC 200 4Matic - 2021","Mercedes","cũ","2021","1185","Hà Nội","lắp ráp trong nước","đen","xăng","2","tự động","5","64000","https://bonbanh.com/oto/generic"
"6954068","Ford Everest Titanium Plus 2.0L 4x4 AT - 2023","Ford","cũ","2023","1230","Hà Nội","nhập khẩu","trắng","dầu","2","tự động","7","30000","https://bonbanh.com/oto/generic"
"6954059","Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt - 2022","Hyundai","cũ","2022","810","Hà Nội","lắp ráp trong nước","trắng","xăng","1.6","tự động","5","1600","https://bonbanh.com/oto/generic"
"6954020","Mercedes Benz S class S500L - 2013","VinFast","cũ","2013","1050","Hà Nội","nhập khẩu","đen","xăng","4.7","tự động","5","57000","https://bonbanh.com/oto/vinfast"
"6953973","Mitsubishi Pajero Sport 2.4D 4x2 AT - 2018","Mitsubishi","cũ","2018","665","Gia Lai","nhập khẩu","nâu","dầu","2.4","tự động","7","115000","https://bonbanh.com/oto/generic"
"6953967","Toyota Vios 1.5E MT - 2018","Toyota","cũ","2018","265","Gia Lai","lắp ráp trong nước","ghi","xăng","1.5","tay","5","117000","https://bonbanh.com/oto/generic"
"6953964","Kia K3 Premium 2.0 AT - 2022","Kia","cũ","2022","525","Hà Nội","lắp ráp trong nước","trắng","xăng","2","tự động","5","42000","https://bonbanh.com/oto/generic"
"6953951","Hyundai Accent 1.4 AT Đặc Biệt - 2021","Hyundai","cũ","2021","395","Hà Nội","lắp ráp trong nước","đen","xăng","1.4","tự động","5","62000","https://bonbanh.com/oto/generic"
"6953948","BMW X7 xDrive40i - 2024","BMW","cũ","2024","4200","TP HCM","nhập khẩu","xanh","xăng","3","tự động","7","11000","https://bonbanh.com/oto/generic"
"6953865","Mercedes Benz GLC 250 4Matic - 2016","Mercedes","cũ","2016","699","TP HCM","lắp ráp trong nước","trắng","xăng","2","tự động","5","84000","https://bonbanh.com/oto/generic"
"6953765","Ford Everest Titanium 2.0L 4x4 AT - 2019","Ford","cũ","2019","739","Hà Nội","nhập khẩu","trắng","dầu","2","tự động","7","55000","https://bonbanh.com/oto/generic"
"6953758","Hyundai Accent 1.4 MT - 2018","Hyundai","cũ","2018","275","Hà Nội","lắp ráp trong nước","đen","xăng","1.4","tay","5","43000","https://bonbanh.com/oto/generic"
"6953686","Mitsubishi Xpander 1.5 AT - 2019","Mitsubishi","cũ","2019","338","TP HCM","nhập khẩu","đen","xăng","1.5","tự động","7","95000","https://bonbanh.com/oto/generic"
"6953592","Hyundai Accent 1.4 AT Đặc Biệt - 2021","Hyundai","cũ","2021","393","Hà Nội","lắp ráp trong nước","đen","xăng","1.4","tự động","5","62000","https://bonbanh.com/oto/generic"
"6953471","Suzuki XL7 1.5 AT - 2022","Suzuki","cũ","2022","406","Hà Nội","nhập khẩu","trắng","xăng","1.5","tự động","7","80000","https://bonbanh.com/oto/generic"
"6953421","Mitsubishi Xforce GLX - 2024","Mitsubishi","cũ","2024","470","Lâm Đồng","nhập khẩu","trắng","xăng","1.5","tự động","5","36700","https://bonbanh.com/oto/generic"
"6953337","Chevrolet Captiva LTZ 2.4 AT - 2008","Chevrolet","cũ","2008","185","TP HCM","lắp ráp trong nước","đen","xăng","2.4","tự động","7",,"https://bonbanh.com/oto/chevrolet"
"6953321","Ford Fiesta Trend 1.5 AT - 2015","Ford","cũ","2015","225","TP HCM","lắp ráp trong nước","trắng","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6953315","Chevrolet Captiva LT 2.4 MT - 2008","Chevrolet","cũ","2008","155","TP HCM","lắp ráp trong nước","bạc","xăng","2.4","tay","7",,"https://bonbanh.com/oto/generic"
"6953290","Ford Everest Platinum 2.0L 4x2 AT - 2026","Ford","mới","2026","1390","TP HCM","nhập khẩu","trắng","dầu","2","tự động","7",,"https://bonbanh.com/oto/generic"
"6953257","Kia Rio 1.4 AT - 2016","Kia","cũ","2016","200","Bình Dương","nhập khẩu","trắng","xăng","1.4","tự động","5",,"https://bonbanh.com/oto/generic"
"6953243","Toyota Innova E 2.0 MT - 2021","Toyota","cũ","2021","450","Bình Dương","lắp ráp trong nước","trắng","xăng","2","tay","8",,"https://bonbanh.com/oto/generic"
"6953232","Kia Cerato 1.6 AT - 2009","Kia","cũ","2009","195","Bình Dương","nhập khẩu","đỏ","xăng","1.6","tự động","5",,"https://bonbanh.com/oto/generic"
"6953223","Honda City 1.5 - 2018","Honda","cũ","2018","299","Bình Dương","lắp ráp trong nước","bạc","xăng","1.5","tự động","5",,"https://bonbanh.com/oto/generic"
"6953211","Toyota Avanza Premio 1.5 AT - 2023","Toyota","cũ","2023","365","Bình Dương","lắp ráp trong nước","bạc","xăng","1.5","tự động","7",,"https://bonbanh.com/oto/generic"
"6953195","Jaguar XJ series XJL 3.0 Portfolio - 2015","Jaguar","cũ","2015","880","TP HCM","nhập khẩu","đen","xăng","3","tự động","5","62000","https://bonbanh.com/oto/generic"
"6953174","Mazda BT50 Standard 2.2L 4x4 MT - 2020","Mazda","cũ","2020","365","Lâm Đồng","nhập khẩu","trắng","dầu","2.2","tay","5",,"https://bonbanh.com/oto/generic"
"6953171","Kia Morning MT - 2015","Kia","cũ","2015","119","Lâm Đồng","lắp ráp trong nước","trắng","xăng","1.25","tay","5",,"https://bonbanh.com/oto/generic"
"6953170","Toyota Camry 2.5Q - 2021","Toyota","cũ","2021","840","Hà Nội","nhập khẩu","đen","xăng","2.5","tự động","5","60000","https://bonbanh.com/oto/generic"
"6953147","Honda CRV L - 2025","Honda","cũ","2025","1015","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","7","14000","https://bonbanh.com/oto/generic"
"6953136","Mitsubishi Xpander Cross 1.5 AT - 2020","Mitsubishi","cũ","2020","430","TP HCM","nhập khẩu","trắng","xăng","1.5","tự động","7","84000","https://bonbanh.com/oto/generic"
"6953125","Hyundai Sonata 2.0 AT - 2010","Hyundai","cũ","2010","230","Lâm Đồng","nhập khẩu","trắng","xăng","2","tự động","5",,"https://bonbanh.com/oto/generic"
"6953121","Peugeot 2008 Allure 1.2 AT - 2025","Peugeot","cũ","2025","585","TP HCM","lắp ráp trong nước","xám","xăng","1.2","tự động","5","18000","https://bonbanh.com/oto/generic"
"6953046","Toyota Corolla Cross 1.8V - 2021","Toyota","cũ","2021","629","TP HCM","nhập khẩu","xám","xăng","1.8","tự động","5","35226","https://bonbanh.com/oto/generic"
"6953039","Toyota Corolla Cross 1.8V - 2021","Toyota","cũ","2021","630","TP HCM","nhập khẩu","xám","xăng","1.8","tự động","5","35000","https://bonbanh.com/oto/generic"
"6953013","Toyota Corolla Cross 1.8V - 2021","Toyota","cũ","2021","630","TP HCM","nhập khẩu","xanh","xăng","1.8","tự động","5","35226","https://bonbanh.com/oto/generic"
"6953003","VinFast VF3 Plus - 2024","VinFast","cũ","2024","215","Hà Nội","lắp ráp trong nước","vàng","điện",,"tự động","4","17000","https://bonbanh.com/oto/generic"
"6952958","BMW 5 Series 530i Luxury Line - 2019","BMW","cũ","2019","1099","TP HCM","nhập khẩu","đen","xăng","2","tự động","5","42000","https://bonbanh.com/oto/generic"
"6952955","Lexus LX 570 Super Sport - 2019","Lexus","cũ","2019","5386","Hà Nội","nhập khẩu","đen","xăng","5.7","tự động","7","92000","https://bonbanh.com/oto/generic"
"6952951","Toyota Camry 2.5 HEV Top - 2025","Toyota","cũ","2025","1399","Bình Dương","nhập khẩu","đen","hybrid","2.5","tự động","5","14000","https://bonbanh.com/oto/generic"
"6952936","Toyota Vios E CVT - 2021","Toyota","cũ","2021","370","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5","110000","https://bonbanh.com/oto/generic"
"6952910","Mercedes Benz S class S450L - 2019","Mercedes","cũ","2019","1899","TP HCM","lắp ráp trong nước","trắng","xăng","3","tự động","5","45000","https://bonbanh.com/oto/generic"
"6952864","Toyota Innova Cross 2.0 CVT - 2024","Toyota","cũ","2024","750","TP HCM","nhập khẩu","đồng","xăng","2","tự động","8","30000","https://bonbanh.com/oto/generic"
"6952835","Ford Ranger XLS 2.0L 4x2 AT - 2025","Ford","cũ","2025","625","Quảng Ninh","lắp ráp trong nước","trắng","dầu","2","tự động","5","20000","https://bonbanh.com/oto/generic"
"6952824","Mitsubishi Xpander Premium 1.5 AT - 2025","Mitsubishi","cũ","2025","580","Quảng Ninh","nhập khẩu","đỏ","xăng","1.5","tự động","7","12000","https://bonbanh.com/oto/generic"
"6952807","Mazda CX5 2.0 AT - 2018","Mazda","cũ","2018","525","Hà Nội","lắp ráp trong nước","xanh","xăng","2","tự động","5","78000","https://bonbanh.com/oto/generic"
"6952798","Ford Ranger XLS 2.0L 4x2 AT - 2023","Ford","cũ","2023","585","Quảng Ninh","lắp ráp trong nước","đen","dầu","2","tự động","5","31000","https://bonbanh.com/oto/generic"
"6952767","Mazda 2 1.5 AT - 2016","Mazda","cũ","2016","275","Hà Nội","lắp ráp trong nước","trắng","xăng","1.5","tự động","5","80000","https://bonbanh.com/oto/generic"
